name,description,lat,lng
Linlithgow Avenue between St Kilda Road and Government House Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8248234<br>Longitude: 144.9721108<br>Latitude: -37.8248234<br>Longitude: 144.9721108<br>﻿UsageType: Disable Parking,-37.824823,144.972111
Linlithgow Avenue between St Kilda Road and Government House Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.824771<br>Longitude: 144.972073<br>Latitude: -37.824771<br>Longitude: 144.972073<br>﻿UsageType: Disable Parking,-37.824771,144.972073
Linlithgow Avenue between St Kilda Road and Government House Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8247194<br>Longitude: 144.9720358<br>Latitude: -37.8247194<br>Longitude: 144.9720358<br>﻿UsageType: Disable Parking,-37.824719,144.972036
Linlithgow Avenue between St Kilda Road and Government House Drive,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8246681<br>Longitude: 144.9719989<br>Latitude: -37.8246681<br>Longitude: 144.9719989<br>﻿UsageType: Disable Parking,-37.824668,144.971999
Lincoln Square North between Swanston Street and Bouverie Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8017215<br>Longitude: 144.9634999<br>Latitude: -37.8017215<br>Longitude: 144.9634999<br>﻿UsageType: Disable Parking,-37.801722,144.9635
Lincoln Square North between Swanston Street and Bouverie Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8015327<br>Longitude: 144.9625278<br>Latitude: -37.8015327<br>Longitude: 144.9625278<br>﻿UsageType: Disable Parking,-37.801533,144.962528
Leveson Street between Victoria Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8046796<br>Longitude: 144.9507302<br>Latitude: -37.8046796<br>Longitude: 144.9507302<br>﻿UsageType: Disable Parking,-37.80468,144.95073
Leopold Street between Toorak Road and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8358808<br>Longitude: 144.9830458<br>Latitude: -37.8358808<br>Longitude: 144.9830458<br>﻿UsageType: Disable Parking,-37.835881,144.983046
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7832227<br>Longitude: 144.9077445<br>Latitude: -37.7832227<br>Longitude: 144.9077445<br>﻿UsageType: Disable Parking,-37.783223,144.907744
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7831758<br>Longitude: 144.907778<br>Latitude: -37.7831758<br>Longitude: 144.907778<br>﻿UsageType: Disable Parking,-37.783176,144.907778
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.783129<br>Longitude: 144.9078125<br>Latitude: -37.783129<br>Longitude: 144.9078125<br>﻿UsageType: Disable Parking,-37.783129,144.907812
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7830826<br>Longitude: 144.9078474<br>Latitude: -37.7830826<br>Longitude: 144.9078474<br>﻿UsageType: Disable Parking,-37.783083,144.907847
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7830365<br>Longitude: 144.9078827<br>Latitude: -37.7830365<br>Longitude: 144.9078827<br>﻿UsageType: Disable Parking,-37.783036,144.907883
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7829908<br>Longitude: 144.907919<br>Latitude: -37.7829908<br>Longitude: 144.907919<br>﻿UsageType: Disable Parking,-37.782991,144.907919
Leonard Crescent between Langs Road and Fisher Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7829469<br>Longitude: 144.9079539<br>Latitude: -37.7829469<br>Longitude: 144.9079539<br>﻿UsageType: Disable Parking,-37.782947,144.907954
Leicester Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8024569<br>Longitude: 144.9605018<br>Latitude: -37.8024569<br>Longitude: 144.9605018<br>﻿UsageType: Disable Parking,-37.802457,144.960502
Leicester Street between Queensberry Street and Pelham Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8023966<br>Longitude: 144.9605125<br>Latitude: -37.8023966<br>Longitude: 144.9605125<br>﻿UsageType: Disable Parking,-37.802397,144.960512
Leicester Street between Pelham Street and Grattan Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8008711<br>Longitude: 144.9610196<br>Latitude: -37.8008711<br>Longitude: 144.9610196<br>﻿UsageType: Disable Parking,-37.800871,144.96102
Leicester Street between Berkeley Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8049077<br>Longitude: 144.9600682<br>Latitude: -37.8049077<br>Longitude: 144.9600682<br>﻿UsageType: Disable Parking,-37.804908,144.960068
Leicester Street between Berkeley Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8048332<br>Longitude: 144.9603162<br>Latitude: -37.8048332<br>Longitude: 144.9603162<br>﻿UsageType: Disable Parking,-37.804833,144.960316
Leicester Street between Berkeley Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8047709<br>Longitude: 144.9603271<br>Latitude: -37.8047709<br>Longitude: 144.9603271<br>﻿UsageType: Disable Parking,-37.804771,144.960327
Lansdowne Street between Wellington Parade and St Andrews Place,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8143952<br>Longitude: 144.9776806<br>Latitude: -37.8143952<br>Longitude: 144.9776806<br>﻿UsageType: Disable Parking,-37.814395,144.977681
Lansdowne Street between Wellington Parade and St Andrews Place,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8142914<br>Longitude: 144.9776979<br>Latitude: -37.8142914<br>Longitude: 144.9776979<br>﻿UsageType: Disable Parking,-37.814291,144.977698
Lambeth Street between Smith Street and Robertson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7923097<br>Longitude: 144.9338941<br>Latitude: -37.7923097<br>Longitude: 144.9338941<br>﻿UsageType: Disable Parking,-37.79231,144.933894
La Trobe Street between Russell Street and Swanston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8092025<br>Longitude: 144.9653834<br>Latitude: -37.8092025<br>Longitude: 144.9653834<br>﻿UsageType: Disable Parking,-37.809202,144.965383
La Trobe Street between Russell Street and Swanston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8091781<br>Longitude: 144.9654666<br>Latitude: -37.8091781<br>Longitude: 144.9654666<br>﻿UsageType: Disable Parking,-37.809178,144.965467
La Trobe Street between Russell Street and Swanston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8091531<br>Longitude: 144.9655503<br>Latitude: -37.8091531<br>Longitude: 144.9655503<br>﻿UsageType: Disable Parking,-37.809153,144.96555
La Trobe Street between Elizabeth Street and Queen Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8106452<br>Longitude: 144.959972<br>Latitude: -37.8106452<br>Longitude: 144.959972<br>﻿UsageType: Disable Parking,-37.810645,144.959972
King Street between Walsh Street and Rosslyn Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8084947<br>Longitude: 144.9517431<br>Latitude: -37.8084947<br>Longitude: 144.9517431<br>﻿UsageType: Disable Parking,-37.808495,144.951743
King Street between Rosslyn Street and Stanley Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8077531<br>Longitude: 144.9514362<br>Latitude: -37.8077531<br>Longitude: 144.9514362<br>﻿UsageType: Disable Parking,-37.807753,144.951436
Kensington Road between Macaulay Road and Derby Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7948214<br>Longitude: 144.9265894<br>Latitude: -37.7948214<br>Longitude: 144.9265894<br>﻿UsageType: Disable Parking,-37.794821,144.926589
Kensington Road between Macaulay Road and Derby Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7944661<br>Longitude: 144.9269556<br>Latitude: -37.7944661<br>Longitude: 144.9269556<br>﻿UsageType: Disable Parking,-37.794466,144.926956
Kensington Road between Macaulay Road and Derby Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7943571<br>Longitude: 144.9271434<br>Latitude: -37.7943571<br>Longitude: 144.9271434<br>﻿UsageType: Disable Parking,-37.794357,144.927143
Kensington Road between Macaulay Road and Derby Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7942806<br>Longitude: 144.9272778<br>Latitude: -37.7942806<br>Longitude: 144.9272778<br>﻿UsageType: Disable Parking,-37.794281,144.927278
Kensington Road between Altona Street and Mercantile Parade,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7961905<br>Longitude: 144.9239608<br>Latitude: -37.7961905<br>Longitude: 144.9239608<br>﻿UsageType: Disable Parking,-37.79619,144.923961
Kay Street between Canning Street and Rathdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7949938<br>Longitude: 144.972223<br>Latitude: -37.7949938<br>Longitude: 144.972223<br>﻿UsageType: Disable Parking,-37.794994,144.972223
Kay Street between Canning Street and Rathdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7950836<br>Longitude: 144.9730585<br>Latitude: -37.7950836<br>Longitude: 144.9730585<br>﻿UsageType: Disable Parking,-37.795084,144.973058
Kay Street between Canning Street and Rathdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7950755<br>Longitude: 144.9729825<br>Latitude: -37.7950755<br>Longitude: 144.9729825<br>﻿UsageType: Disable Parking,-37.795076,144.972982
Kay Street between Canning Street and Rathdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7950659<br>Longitude: 144.9728848<br>Latitude: -37.7950659<br>Longitude: 144.9728848<br>﻿UsageType: Disable Parking,-37.795066,144.972885
Kavanagh Street between Southbank Boulevard and Power Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8241284<br>Longitude: 144.964337<br>Latitude: -37.8241284<br>Longitude: 144.964337<br>﻿UsageType: Disable Parking,-37.824128,144.964337
Kavanagh Street between Power Street and Balston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8256138<br>Longitude: 144.9624366<br>Latitude: -37.8256138<br>Longitude: 144.9624366<br>﻿UsageType: Disable Parking,-37.825614,144.962437
Kavanagh Street between Balston Street and Kings Way,description: ﻿UsageType: Disable Parking<br>Latitude: -37.826103<br>Longitude: 144.9620567<br>Latitude: -37.826103<br>Longitude: 144.9620567<br>﻿UsageType: Disable Parking,-37.826103,144.962057
Jeffcott Street between Adderley Street and Spencer Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8121989<br>Longitude: 144.9507373<br>Latitude: -37.8121989<br>Longitude: 144.9507373<br>﻿UsageType: Disable Parking,-37.812199,144.950737
Intersection of Lygon Street and Argyle Place North,description: ﻿UsageType: Disable Parking<br>Latitude: -37.80201<br>Longitude: 144.9668084<br>Latitude: -37.80201<br>Longitude: 144.9668084<br>﻿UsageType: Disable Parking,-37.80201,144.966808
Intersection of Linlithgow Avenue and St Kilda Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.82298<br>Longitude: 144.9714701<br>Latitude: -37.82298<br>Longitude: 144.9714701<br>﻿UsageType: Disable Parking,-37.82298,144.97147
Intersection of Linlithgow Avenue and St Kilda Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8229221<br>Longitude: 144.9715066<br>Latitude: -37.8229221<br>Longitude: 144.9715066<br>﻿UsageType: Disable Parking,-37.822922,144.971507
Intersection of Keppel Street and Palmerston Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.795764<br>Longitude: 144.9666246<br>Latitude: -37.795764<br>Longitude: 144.9666246<br>﻿UsageType: Disable Parking,-37.795764,144.966625
Intersection of Jolimont Street and Jolimont Terrace,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8186256<br>Longitude: 144.9816886<br>Latitude: -37.8186256<br>Longitude: 144.9816886<br>﻿UsageType: Disable Parking,-37.818626,144.981689
Intersection of Flemington Road and Villiers Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7985708<br>Longitude: 144.9540385<br>Latitude: -37.7985708<br>Longitude: 144.9540385<br>﻿UsageType: Disable Parking,-37.798571,144.954038
Intersection of Cardigan Street and Keppel Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7955758<br>Longitude: 144.9664363<br>Latitude: -37.7955758<br>Longitude: 144.9664363<br>﻿UsageType: Disable Parking,-37.795576,144.966436
Intersection of Cardigan Street and Keppel Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7955142<br>Longitude: 144.9664468<br>Latitude: -37.7955142<br>Longitude: 144.9664468<br>﻿UsageType: Disable Parking,-37.795514,144.966447
Intersection of Bouverie Street and Lincoln Square South,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8030312<br>Longitude: 144.9619084<br>Latitude: -37.8030312<br>Longitude: 144.9619084<br>﻿UsageType: Disable Parking,-37.803031,144.961908
Howard Street between Rosslyn Street and William Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8067476<br>Longitude: 144.9533925<br>Latitude: -37.8067476<br>Longitude: 144.9533925<br>﻿UsageType: Disable Parking,-37.806748,144.953392
Howard Street between Rosslyn Street and William Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8066434<br>Longitude: 144.9534108<br>Latitude: -37.8066434<br>Longitude: 144.9534108<br>﻿UsageType: Disable Parking,-37.806643,144.953411
Howard Street between Rosslyn Street and William Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8065899<br>Longitude: 144.9534202<br>Latitude: -37.8065899<br>Longitude: 144.9534202<br>﻿UsageType: Disable Parking,-37.80659,144.95342
Howard Street between Queensberry Street and Courtney Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8029874<br>Longitude: 144.9542789<br>Latitude: -37.8029874<br>Longitude: 144.9542789<br>﻿UsageType: Disable Parking,-37.802987,144.954279
Hopetoun Street between Epsom Road and McCracken Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7917302<br>Longitude: 144.9268283<br>Latitude: -37.7917302<br>Longitude: 144.9268283<br>﻿UsageType: Disable Parking,-37.79173,144.926828
Hopetoun Street between Epsom Road and McCracken Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7917165<br>Longitude: 144.9269004<br>Latitude: -37.7917165<br>Longitude: 144.9269004<br>﻿UsageType: Disable Parking,-37.791716,144.9269
Hope Street between Toorak Road and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8367208<br>Longitude: 144.9791358<br>Latitude: -37.8367208<br>Longitude: 144.9791358<br>﻿UsageType: Disable Parking,-37.836721,144.979136
Hope Street between Toorak Road and Domain Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8371516<br>Longitude: 144.9790475<br>Latitude: -37.8371516<br>Longitude: 144.9790475<br>﻿UsageType: Disable Parking,-37.837152,144.979048
High Street between Flemington Road and Vale Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7994653<br>Longitude: 144.9542328<br>Latitude: -37.7994653<br>Longitude: 144.9542328<br>﻿UsageType: Disable Parking,-37.799465,144.954233
