RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated,Location
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.790571,144.9588837,2024-07-03,"-37.790571, 144.9588837"
22363,,Royal Parade between Bayles Street and Morrah Street,-37.7952403,144.9583237,2023-10-31,"-37.7952403, 144.9583237"
22605,,Royal Parade between Bayles Street and Degraves Street,-37.7940864,144.9584719,2023-10-31,"-37.7940864, 144.9584719"
22363,,Royal Parade between Bayles Street and Morrah Street,-37.7946433,144.9583966,2023-10-31,"-37.7946433, 144.9583966"
22514,,Royal Parade between Grattan Street and Story Street,-37.7973304,144.958068,2023-10-31,"-37.7973304, 144.958068"
22608,,Royal Parade between Morrah Street and Story Street,-37.796675,144.9581474,2023-10-31,"-37.796675, 144.9581474"
22608,,Royal Parade between Morrah Street and Story Street,-37.7961117,144.9582173,2023-10-31,"-37.7961117, 144.9582173"
22514,24506,Royal Parade between Grattan Street and Story Street,-37.7974956,144.9576117,2023-10-31,"-37.7974956, 144.9576117"
23273,,Reeves Street between Rathdowne Street and Drummond Street,-37.7932876,144.9704099,2024-05-15,"-37.7932876, 144.9704099"
21120,,Bedford Street between Courtney Street and Peel Street,-37.8018706,144.9562987,2024-11-22,"-37.8018706, 144.9562987"
21120,,Bedford Street between Courtney Street and Peel Street,-37.8019163,144.9562403,2024-11-22,"-37.8019163, 144.9562403"
21120,,Bedford Street between Courtney Street and Peel Street,-37.8019879,144.9561481,2024-11-22,"-37.8019879, 144.9561481"
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7978115,144.9484457,2023-10-31,"-37.7978115, 144.9484457"
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7979813,144.9486606,2023-10-31,"-37.7979813, 144.9486606"
21392,,Capel Street between William Street and Victoria Street,-37.8063085,144.9549587,2023-10-31,"-37.8063085, 144.9549587"
21392,,Capel Street between William Street and Victoria Street,-37.8062517,144.9549687,2023-10-31,"-37.8062517, 144.9549687"
20093,62757,Little Collins Street between Exhibition Street and Russell Street,-37.8136467,144.9690708,2023-10-31,"-37.8136467, 144.9690708"
20095,,Little Collins Street between Russell Street and Swanston Street,-37.8143569,144.966619,2024-05-09,"-37.8143569, 144.966619"
21041,,Munster Terrace between Victoria Street and Queensberry Street,-37.8024732,144.9424272,2023-10-31,"-37.8024732, 144.9424272"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8084859,144.959624,2024-10-21,"-37.8084859, 144.959624"
22242,,Leopold Street between Toorak Road and Domain Road,-37.8358808,144.9830458,2023-10-31,"-37.8358808, 144.9830458"
21849,17440,Gisborne Street between Cathedral Place and Albert Street,-37.8102373,144.975673,2023-10-31,"-37.8102373, 144.975673"
21855,5962,St Andrews Place between Lansdowne Street and MacArthur Street,-37.8121206,144.9774281,2024-08-14,"-37.8121206, 144.9774281"
21855,5942,St Andrews Place between Lansdowne Street and MacArthur Street,-37.8120232,144.9765363,2024-08-14,"-37.8120232, 144.9765363"
21855,5943,St Andrews Place between Lansdowne Street and MacArthur Street,-37.8120303,144.9766019,2024-08-14,"-37.8120303, 144.9766019"
21855,5927,St Andrews Place between Lansdowne Street and MacArthur Street,-37.8118911,144.9753301,2024-08-14,"-37.8118911, 144.9753301"
21855,5930,St Andrews Place between Lansdowne Street and MacArthur Street,-37.8119152,144.9755487,2024-08-14,"-37.8119152, 144.9755487"
21863,24595,Powlett Street between Grey Street and Albert Street,-37.8111814,144.9861963,2023-10-31,"-37.8111814, 144.9861963"
22726,,Toorak Road between Domain Street and Hope Street,-37.8373734,144.978481,2023-10-31,"-37.8373734, 144.978481"
22511,,Garton Street between MacPherson Street and Bowen Crescent,-37.7833964,144.9637781,2023-10-31,"-37.7833964, 144.9637781"
22511,,Garton Street between MacPherson Street and Bowen Crescent,-37.7843206,144.9636293,2023-10-31,"-37.7843206, 144.9636293"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7871048,144.96295,2023-10-31,"-37.7871048, 144.96295"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7874153,144.9628973,2023-10-31,"-37.7874153, 144.9628973"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7884969,144.9626124,2023-10-31,"-37.7884969, 144.9626124"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7890602,144.9621598,2023-10-31,"-37.7890602, 144.9621598"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7888408,144.9623455,2023-10-31,"-37.7888408, 144.9623455"
22512,,Princes Park Drive between Cemetery Road West and MacPherson Street,-37.7892046,144.9620694,2023-10-31,"-37.7892046, 144.9620694"
21851,,Cathedral Place between Lansdowne Street and Gisborne Street,-37.8110454,144.9777469,2023-10-31,"-37.8110454, 144.9777469"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7786053,144.9620357,2023-10-31,"-37.7786053, 144.9620357"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7795417,144.9627021,2023-10-31,"-37.7795417, 144.9627021"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7792899,144.9626138,2023-10-31,"-37.7792899, 144.9626138"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7802991,144.9627448,2023-10-31,"-37.7802991, 144.9627448"
22396,,Bowen Crescent between Garton Street and Park Street,-37.780191,144.9627555,2023-10-31,"-37.780191, 144.9627555"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7806346,144.9627133,2023-10-31,"-37.7806346, 144.9627133"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7814547,144.9628637,2023-10-31,"-37.7814547, 144.9628637"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7819645,144.9632473,2023-10-31,"-37.7819645, 144.9632473"
22396,,Bowen Crescent between Garton Street and Park Street,-37.78188,144.9631616,2023-10-31,"-37.78188, 144.9631616"
22396,,Bowen Crescent between Garton Street and Park Street,-37.7820048,144.9632933,2023-10-31,"-37.7820048, 144.9632933"
21857,23020,Lansdowne Street between St Andrews Place and Cathedral Place,-37.8113287,144.9779558,2023-10-31,"-37.8113287, 144.9779558"
21857,,Lansdowne Street between St Andrews Place and Cathedral Place,-37.8115484,144.9781555,2023-10-31,"-37.8115484, 144.9781555"
21850,23030,Lansdowne Street between Cathedral Place and Albert Street,-37.8103708,144.9783523,2023-10-31,"-37.8103708, 144.9783523"
21850,23027,Lansdowne Street between Cathedral Place and Albert Street,-37.8105244,144.9783263,2023-10-31,"-37.8105244, 144.9783263"
21857,,Lansdowne Street between St Andrews Place and Cathedral Place,-37.8113413,144.9781905,2023-10-31,"-37.8113413, 144.9781905"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8241388,144.9772689,2024-07-17,"-37.8241388, 144.9772689"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8240051,144.9771327,2024-07-17,"-37.8240051, 144.9771327"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.825034,144.9780398,2024-07-17,"-37.825034, 144.9780398"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.824477,144.977577,2024-10-15,"-37.824477, 144.977577"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8251744,144.9781549,2024-07-17,"-37.8251744, 144.9781549"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8252158,144.9780324,2024-07-17,"-37.8252158, 144.9780324"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8242731,144.9772329,2024-07-17,"-37.8242731, 144.9772329"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8274213,144.9808259,2024-07-17,"-37.8274213, 144.9808259"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8262383,144.9791187,2024-07-17,"-37.8262383, 144.9791187"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8271565,144.9803106,2024-07-17,"-37.8271565, 144.9803106"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8276579,144.9813932,2024-07-17,"-37.8276579, 144.9813932"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8266442,144.9796582,2024-07-17,"-37.8266442, 144.9796582"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8268965,144.9800712,2024-07-17,"-37.8268965, 144.9800712"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8261326,144.9788304,2024-07-17,"-37.8261326, 144.9788304"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8259863,144.9788488,2024-07-17,"-37.8259863, 144.9788488"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8264552,144.9791997,2024-07-17,"-37.8264552, 144.9791997"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8260389,144.9789018,2024-07-17,"-37.8260389, 144.9789018"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8259595,144.9788224,2024-07-17,"-37.8259595, 144.9788224"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8272767,144.9805372,2024-07-17,"-37.8272767, 144.9805372"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8269775,144.979988,2024-07-17,"-37.8269775, 144.979988"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.825768,144.9786458,2024-07-17,"-37.825768, 144.9786458"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.826734,144.9798009,2024-07-17,"-37.826734, 144.9798009"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8279268,144.9828253,2024-07-17,"-37.8279268, 144.9828253"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8281307,144.983934,2024-07-17,"-37.8281307, 144.983934"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8279482,144.9823784,2024-07-17,"-37.8279482, 144.9823784"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8280374,144.9828431,2024-07-17,"-37.8280374, 144.9828431"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8280778,144.983648,2024-07-17,"-37.8280778, 144.983648"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8279345,144.9828667,2024-07-17,"-37.8279345, 144.9828667"
22492,,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.8280702,144.9836071,2024-07-17,"-37.8280702, 144.9836071"
22275,,Intersection of Alexandra Avenue and Walsh Street,-37.8292989,144.9866411,2023-10-31,"-37.8292989, 144.9866411"
20511,,Intersection of Cardigan Street and Argyle Place North,-37.8020375,144.9650869,2024-09-06,"-37.8020375, 144.9650869"
20040,,Little Lonsdale Street between Swanston Street and Elizabeth Street,-37.8107931,144.9635762,2023-10-31,"-37.8107931, 144.9635762"
22120,,Miles Street between Sturt Street and Moore Street,-37.8281542,144.9653358,2024-05-20,"-37.8281542, 144.9653358"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8088702,144.9582915,2024-10-21,"-37.8088702, 144.9582915"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8085915,144.9585779,2024-10-21,"-37.8085915, 144.9585779"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8083945,144.9595962,2024-10-21,"-37.8083945, 144.9595962"
21523,7605,Queen Street between La Trobe Street and A'Beckett Street,-37.8103711,144.9584786,2024-04-04,"-37.8103711, 144.9584786"
20026,67215,La Trobe Street between Queen Street and Wills Street,-37.8112126,144.9580165,2024-11-14,"-37.8112126, 144.9580165"
20175,,Queen Street between Little Bourke Street and Lonsdale Street,-37.8134844,144.9598873,2023-11-21,"-37.8134844, 144.9598873"
20001,65025,Lonsdale Street between Spring Street and Exhibition Street,-37.8097499,144.970535,2023-10-31,"-37.8097499, 144.970535"
22653,68030,A'Beckett Street between Wills Street and William Street,-37.8103368,144.9568296,2024-08-02,"-37.8103368, 144.9568296"
20153,52315,Russell Street between Little Lonsdale Street and La Trobe Street,-37.8093687,144.9666624,2024-05-29,"-37.8093687, 144.9666624"
20188,56612,King Street between Flinders Street and Flinders Lane,-37.8198778,144.9574697,2023-12-08,"-37.8198778, 144.9574697"
20806,30433,Pelham Street between Cardigan Street and Swanston Street,-37.802567,144.964375,2024-08-14,"-37.802567, 144.964375"
21607,69512,Victoria Street between Cardigan Street and Swanston Street,-37.8066469,144.9638562,2024-04-03,"-37.8066469, 144.9638562"
20061,64834,Little Bourke Street between William Street and King Street,-37.8148639,144.9572384,2024-01-17,"-37.8148639, 144.9572384"
21494,,Batman Street between Adderley Street and Spencer Street,-37.8114585,144.9485747,2023-10-31,"-37.8114585, 144.9485747"
21514,23864,Jeffcott Street between Spencer Street and King Street,-37.8119546,144.9516449,2024-05-06,"-37.8119546, 144.9516449"
21514,23867,Jeffcott Street between Spencer Street and King Street,-37.8120401,144.951342,2024-05-06,"-37.8120401, 144.951342"
20504,31963,Cardigan Street between Victoria Street and Queensberry Street,-37.806119,144.9643784,2024-08-23,"-37.806119, 144.9643784"
20751,35650,Argyle Place South between Lygon Street and Cardigan Street,-37.80341,144.9653295,2024-09-20,"-37.80341, 144.9653295"
22499,19131,Queensberry Street between Lygon Street and Cardigan Street,-37.8049053,144.9655568,2024-08-14,"-37.8049053, 144.9655568"
20522,,Lygon Street between Victoria Street and Queensberry Street,-37.8062221,144.9658695,2024-08-30,"-37.8062221, 144.9658695"
20873,8750,Pelham Street between Bouverie Street and Leicester Street,-37.8022582,144.9615619,2023-10-31,"-37.8022582, 144.9615619"
20456,,Berkeley Street between Leicester Street and Queensberry Street,-37.8045155,144.9597489,2023-10-31,"-37.8045155, 144.9597489"
20474,,Berkeley Street between Pelham Street and Grattan Street,-37.8012759,144.9586479,2024-11-27,"-37.8012759, 144.9586479"
22502,,Pelham Street between Berkeley Street and Elizabeth Street,-37.8018931,144.9582323,2024-11-27,"-37.8018931, 144.9582323"
20472,17261,Berkeley Street between Queensberry Street and Pelham Street,-37.8029932,144.958894,2024-11-14,"-37.8029932, 144.958894"
20670,,MacArthur Place North between Canning Street and Rathdowne Street,-37.798303,144.9722772,2023-10-31,"-37.798303, 144.9722772"
20994,9646,Victoria Street between Errol Street and Curzon Street,-37.8050654,144.9486385,2023-10-31,"-37.8050654, 144.9486385"
21490,,Rosslyn Street between Railway Place and Adderley Street,-37.8105515,144.9469726,2023-10-31,"-37.8105515, 144.9469726"
20532,,Lygon Street between Grattan Street and Faraday Street,-37.7995326,144.9672324,2024-08-30,"-37.7995326, 144.9672324"
21518,57643,King Street between Batman Street and Dudley Street,-37.8099773,144.9526453,2023-12-13,"-37.8099773, 144.9526453"
20980,,Leveson Street between Victoria Street and Queensberry Street,-37.804228,144.9509242,2023-10-31,"-37.804228, 144.9509242"
21385,,William Street between Capel Street and Rosslyn Street,-37.8072933,144.9543785,2023-10-31,"-37.8072933, 144.9543785"
21384,11269,William Street between Rosslyn Street and Victoria Street,-37.8061254,144.953974,2023-10-31,"-37.8061254, 144.953974"
20990,,Queensberry Street between Leveson Street and Errol Street,-37.8032545,144.9507197,2023-10-31,"-37.8032545, 144.9507197"
21429,,Stanley Street between King Street and Spencer Street,-37.8075736,144.9501493,2023-10-31,"-37.8075736, 144.9501493"
21503,,Adderley Street between Jeffcott Street and Batman Street,-37.8119199,144.9484545,2023-10-31,"-37.8119199, 144.9484545"
22382,,Walker Street between Royal Parade and The Avenue,-37.7847191,144.9583328,2023-10-31,"-37.7847191, 144.9583328"
20462,22818,Bouverie Street between Victoria Street and Queensberry Street,-37.805611,144.9616918,2024-08-30,"-37.805611, 144.9616918"
20462,22819,Bouverie Street between Victoria Street and Queensberry Street,-37.8055575,144.9617014,2024-08-30,"-37.8055575, 144.9617014"
21122,,Blackwood Street between Flemington Road and Courtney Street,-37.8010695,144.955355,2023-10-31,"-37.8010695, 144.955355"
21122,11946,Blackwood Street between Flemington Road and Courtney Street,-37.8014494,144.9550418,2023-10-31,"-37.8014494, 144.9550418"
21124,,Wreckyn Street between Flemington Road and Courtney Street,-37.8010256,144.9532814,2023-10-31,"-37.8010256, 144.9532814"
21180,12121,Harcourt Street between Courtney Street and Flemington Road,-37.798745,144.9519177,2023-10-31,"-37.798745, 144.9519177"
21180,,Harcourt Street between Courtney Street and Flemington Road,-37.798424,144.9521624,2023-10-31,"-37.798424, 144.9521624"
21180,,Harcourt Street between Courtney Street and Flemington Road,-37.7987682,144.9517259,2023-10-31,"-37.7987682, 144.9517259"
22425,,Flemington Road between Melrose Street and Dryburgh Street,-37.7921025,144.9452443,2023-10-31,"-37.7921025, 144.9452443"
22020,71232,City Road between Clarke Street and Clarendon Street,-37.8270834,144.9588754,2024-04-05,"-37.8270834, 144.9588754"
22098,,Wells Street between Coventry Street and Dorcas Street,-37.8299822,144.9692698,2024-04-29,"-37.8299822, 144.9692698"
22103,78844,Coventry Street between St Kilda Road and Wells Street,-37.8290624,144.9695651,2024-05-06,"-37.8290624, 144.9695651"
22094,,Dorcas Street between St Kilda Road and Wells Street,-37.8301224,144.9702778,2024-04-29,"-37.8301224, 144.9702778"
22094,,Dorcas Street between St Kilda Road and Wells Street,-37.8301125,144.9703116,2024-04-29,"-37.8301125, 144.9703116"
21626,68515,Therry Street between Victoria Street and Elizabeth Street,-37.806824,144.9607218,2024-05-06,"-37.806824, 144.9607218"
21629,,Therry Street between Elizabeth Street and Queen Street,-37.8075137,144.9583353,2023-10-31,"-37.8075137, 144.9583353"
22000,,Victoria Parade between Hoddle Street and Simpson Street,-37.8098936,144.9900594,2023-10-31,"-37.8098936, 144.9900594"
22087,71512,St Kilda Road between Yarra River and Southbank Boulevard,-37.8227293,144.9701098,2024-08-02,"-37.8227293, 144.9701098"
22392,,The Avenue between Ievers Street and Park Street,-37.7784683,144.9593953,2023-10-31,"-37.7784683, 144.9593953"
22392,,The Avenue between Ievers Street and Park Street,-37.7786764,144.9591812,2023-10-31,"-37.7786764, 144.9591812"
22392,,The Avenue between Ievers Street and Park Street,-37.7807296,144.9576839,2023-10-31,"-37.7807296, 144.9576839"
22392,,The Avenue between Ievers Street and Park Street,-37.7812453,144.957488,2023-10-31,"-37.7812453, 144.957488"
21516,23233,Batman Street between Spencer Street and King Street,-37.810503,144.9523234,2024-05-06,"-37.810503, 144.9523234"
20171,,Queen Street between Flinders Lane and Collins Street,-37.8176563,144.9618094,2023-11-21,"-37.8176563, 144.9618094"
20752,35722,Argyle Place North between Lygon Street and Cardigan Street,-37.8018652,144.9655503,2024-09-20,"-37.8018652, 144.9655503"
20509,,Cardigan Street between Pelham Street and Argyle Place North,-37.8021223,144.9653153,2024-09-06,"-37.8021223, 144.9653153"
21376,,Eades Place between Stanley Street and Roden Street,-37.8061858,144.9509415,2023-10-31,"-37.8061858, 144.9509415"
21633,,Franklin Street between Swanston Street and Elizabeth Street,-37.8079997,144.9606165,2023-10-31,"-37.8079997, 144.9606165"
20091,62642,Little Collins Street between Spring Street and Exhibition Street,-37.8124749,144.9730295,2023-10-31,"-37.8124749, 144.9730295"
22501,,Nicholson Street between Victoria Street and Carlton Street,-37.801768,144.9741172,2023-10-31,"-37.801768, 144.9741172"
20049,64232,Little Bourke Street between Spring Street and Exhibition Street,-37.8108337,144.9708837,2023-10-31,"-37.8108337, 144.9708837"
21609,67626,MacKenzie Street between Victoria Street and Russell Street,-37.8074052,144.9673378,2024-04-05,"-37.8074052, 144.9673378"
22824,,Grant Street between Wells Street and Dodds Street,-37.8255787,144.9688626,2024-04-23,"-37.8255787, 144.9688626"
21124,12079,Wreckyn Street between Flemington Road and Courtney Street,-37.8005426,144.953726,2023-10-31,"-37.8005426, 144.953726"
20129,61249,Flinders Lane between Elizabeth Street and Queen Street,-37.8177253,144.962693,2023-10-31,"-37.8177253, 144.962693"
20503,,Intersection of Cardigan Street and Keppel Street,-37.7955142,144.9664472,2023-10-31,"-37.7955142, 144.9664472"
22393,,Royal Parade between Ievers Street and Park Street,-37.7793799,144.9598459,2023-10-31,"-37.7793799, 144.9598459"
20685,,Palmerston Street between Drummond Street and Lygon Street,-37.7961412,144.9684634,2023-10-31,"-37.7961412, 144.9684634"
21257,,Flemington Road between Gatehouse Street and Abbotsford Street,-37.7955749,144.9495986,2023-10-31,"-37.7955749, 144.9495986"
20003,65145,Lonsdale Street between Exhibition Street and Russell Street,-37.8103997,144.9686501,2023-12-20,"-37.8103997, 144.9686501"
22500,,Queensberry Street between Cardigan Street and Swanston Street,-37.8045242,144.9638167,2024-08-14,"-37.8045242, 144.9638167"
20185,,William Street between Little Bourke Street and Lonsdale Street,-37.8142545,144.9574771,2023-12-08,"-37.8142545, 144.9574771"
20689,,Elgin Street between Drummond Street and Lygon Street,-37.7971006,144.9679832,2024-09-13,"-37.7971006, 144.9679832"
21968,,Wellington Parade South between Jolimont Road and Wellington Crescent,-37.8163162,144.9784639,2023-10-31,"-37.8163162, 144.9784639"
20460,,Leicester Street between Pelham Street and Grattan Street,-37.8008711,144.9610196,2024-11-15,"-37.8008711, 144.9610196"
21227,,Erskine Street between Dryburgh Street and Melrose Street,-37.7948934,144.9444351,2023-10-31,"-37.7948934, 144.9444351"
20813,,Faraday Street between Lygon Street and Cardigan Street,-37.7985262,144.9669207,2024-11-15,"-37.7985262, 144.9669207"
22965,,Bellair Street between Macaulay Road and Wight Street,-37.7938461,144.9303453,2023-10-31,"-37.7938461, 144.9303453"
22112,,Coventry Street between Wells Street and Dodds Street,-37.8294577,144.9682038,2024-04-29,"-37.8294577, 144.9682038"
22112,78968,Coventry Street between Wells Street and Dodds Street,-37.8295467,144.9683336,2024-05-06,"-37.8295467, 144.9683336"
22008,,Whiteman Street between Westgate Freeway and Clarendon Street,-37.8272042,144.9553175,2024-06-21,"-37.8272042, 144.9553175"
22819,,Collins Street between Spencer Street and Batmans Hill Drive,-37.820542,144.9493274,2023-10-31,"-37.820542, 144.9493274"
22106,,Wells Street between Grant Street and Miles Street,-37.8265502,144.9689531,2024-05-28,"-37.8265502, 144.9689531"
22767,75942,Sturt Street between Grant Street and Miles Street,-37.8277308,144.9659827,2024-03-15,"-37.8277308, 144.9659827"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8083252,144.9598371,2024-10-21,"-37.8083252, 144.9598371"
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8240132,144.965798,2024-04-29,"-37.8240132, 144.965798"
20135,61514,Flinders Lane between William Street and King Street,-37.8188693,144.9587105,2023-10-31,"-37.8188693, 144.9587105"
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8101448,144.9478149,2023-10-31,"-37.8101448, 144.9478149"
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8102014,144.9476988,2023-10-31,"-37.8102014, 144.9476988"
23151,,Merchant Street between Bourke Street and Collins Street,-37.8204655,144.944083,2023-10-31,"-37.8204655, 144.944083"
22553,15328,Bourke Street between Wurundjeri Way and Harbour Esplanade,-37.8186684,144.948139,2023-10-31,"-37.8186684, 144.948139"
22553,,Bourke Street between Wurundjeri Way and Harbour Esplanade,-37.8188976,144.9473433,2023-10-31,"-37.8188976, 144.9473433"
22801,,Bourke Street between Harbour Esplanade and Enterprize Way,-37.8193748,144.9453538,2023-10-31,"-37.8193748, 144.9453538"
22801,13467,Bourke Street between Harbour Esplanade and Enterprize Way,-37.8192945,144.9456321,2023-10-31,"-37.8192945, 144.9456321"
22913,13403,Bourke Street between Enterprize Way and Cumberland Street,-37.8199231,144.9434538,2023-10-31,"-37.8199231, 144.9434538"
22913,13438,Bourke Street between Enterprize Way and Cumberland Street,-37.8200471,144.9433464,2023-10-31,"-37.8200471, 144.9433464"
20140,50911,Exhibition Street between Collins Street and Little Collins Street,-37.8136485,144.9713856,2023-10-31,"-37.8136485, 144.9713856"
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8187673,144.9876974,2023-10-31,"-37.8187673, 144.9876974"
22188,,Boathouse Drive between St Kilda Road and Alexandra Avenue,-37.8208516,144.9742101,2023-10-31,"-37.8208516, 144.9742101"
22188,,Boathouse Drive between St Kilda Road and Alexandra Avenue,-37.8201085,144.9734355,2023-10-31,"-37.8201085, 144.9734355"
22089,,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.8235982,144.971234,2024-07-17,"-37.8235982, 144.971234"
22089,,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.8241793,144.9715986,2024-07-17,"-37.8241793, 144.9715986"
22089,,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.8236704,144.9714055,2024-07-17,"-37.8236704, 144.9714055"
22089,,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.826078,144.9723957,2024-07-17,"-37.826078, 144.9723957"
22549,,La Trobe Street between Wurundjeri Way and Harbour Esplanade,-37.8147858,144.9454952,2024-08-20,"-37.8147858, 144.9454952"
21227,,Erskine Street between Dryburgh Street and Melrose Street,-37.7946852,144.9442504,2023-10-31,"-37.7946852, 144.9442504"
22855,,Doepel Way between Docklands Drive and Newquay Promenade,-37.8146793,144.9400216,2024-10-21,"-37.8146793, 144.9400216"
21052,,Arden Street between Munster Terrace and Laurens Street,-37.8002692,144.9428079,2023-11-20,"-37.8002692, 144.9428079"
20939,9432,Cobden Street between Princess Street and Queensberry Street,-37.8046497,144.9574115,2023-10-31,"-37.8046497, 144.9574115"
21890,,Gipps Street between Powlett Street and Clarendon Street,-37.8126744,144.9834251,2023-10-31,"-37.8126744, 144.9834251"
23256,,Docklands Drive between Pearl River Road and Docklands Drive,-37.8153482,144.9365314,2023-10-31,"-37.8153482, 144.9365314"
22322,,Story Street between Benjamin Street and Fitzgibbon Street,-37.7968994,144.9556362,2023-10-31,"-37.7968994, 144.9556362"
21963,,Wellington Parade between Clarendon Street and Jolimont Road,-37.8160614,144.981625,2023-10-31,"-37.8160614, 144.981625"
21963,,Wellington Parade between Clarendon Street and Jolimont Road,-37.8157776,144.9807523,2023-10-31,"-37.8157776, 144.9807523"
21963,,Wellington Parade between Clarendon Street and Jolimont Road,-37.8160233,144.9812847,2023-10-31,"-37.8160233, 144.9812847"
22951,,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.823284,144.9415858,2023-10-31,"-37.823284, 144.9415858"
22951,,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.8232301,144.9414575,2023-10-31,"-37.8232301, 144.9414575"
21210,,Wood Street between Abbotsford Street and Dryburgh Street,-37.7974113,144.9452905,2024-08-08,"-37.7974113, 144.9452905"
20996,,Curzon Street between Victoria Street and Elm Street,-37.8046409,144.9479573,2023-10-31,"-37.8046409, 144.9479573"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8242404,144.9070588,2024-08-08,"-37.8242404, 144.9070588"
21063,,Baillie Street between Curzon Street and Abbotsford Street,-37.8014041,144.9472608,2024-08-08,"-37.8014041, 144.9472608"
21278,,Albermarle Street between Chelmsford Street and Hardiman Street,-37.7959497,144.9332423,2024-08-08,"-37.7959497, 144.9332423"
22149,,Salmon Street between Cook Street and Turner Street,-37.8253423,144.9221032,2024-08-08,"-37.8253423, 144.9221032"
22393,,Royal Parade between Ievers Street and Park Street,-37.7805499,144.959699,2024-08-08,"-37.7805499, 144.959699"
22845,,Speakmen Street between Stockmans Way and Smithfield Road,-37.7943323,144.9165912,2024-08-08,"-37.7943323, 144.9165912"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8289328,144.9013162,2024-08-08,"-37.8289328, 144.9013162"
21910,,Hotham Street between Hoddle Street and Simpson Street,-37.8145705,144.9896015,2024-08-08,"-37.8145705, 144.9896015"
21972,,Jolimont Road between Brunton Avenue and Wellington Parade South,-37.817548,144.9786794,2024-08-08,"-37.817548, 144.9786794"
21844,,Kensington Road between Altona Street and Mercantile Parade,-37.7963801,144.9238787,2024-08-08,"-37.7963801, 144.9238787"
